#Transcript position	Transcript coverage profile
0.0	0.35054563788123894
1.0	0.19219472740391205
2.0	0.07656546819226591
3.0	0.06356355640943934
4.0	0.08747492752691981
5.0	0.06206535791254708
6.0	0.06237245055105396
7.0	0.08270238948805744
8.0	0.07483155676278608
9.0	0.06809145292560237
10.0	0.05293967118212601
11.0	0.03669910320098217
12.0	0.03739914804010158
13.0	0.05342547000283093
14.0	0.05514679927747606
15.0	0.0734737188357401
16.0	0.101295858855667
17.0	0.08987881228075408
18.0	0.10498008884404103
19.0	0.11783403869543732
20.0	0.055130974012714246
21.0	0.07357617178607113
22.0	0.0717275973278623
23.0	0.05483699234171137
24.0	0.056755052364164324
25.0	0.035880736719936225
26.0	0.05480139961532789
27.0	0.04057826957768873
28.0	0.06291316222820398
29.0	0.040481124068729564
30.0	0.02306888350142444
31.0	0.057311404723454654
32.0	0.04894187388990425
33.0	0.01935664389918389
34.0	0.010838069253529255
35.0	0.02186681332577213
36.0	0.02449174922550501
37.0	0.0205680912315262
38.0	0.030670696329112908
39.0	0.03500951146853273
40.0	0.04658803030068887
41.0	0.027558424832695577
42.0	0.043028105189734586
43.0	0.028159139503905587
44.0	0.03600347520981283
45.0	0.04000826120403542
46.0	0.07117650682699689
47.0	0.07728856151843902
48.0	0.027616794474477957
49.0	0.018446555363653812
50.0	0.0186059449506501
51.0	0.03076805682639925
52.0	0.019847346396626733
53.0	0.0232245155841582
54.0	0.009257288353649303
55.0	0.02710745281719245
56.0	0.0232835999819205
57.0	0.0
58.0	0.01274465509136435
59.0	0.02480299506388391
60.0	0.034107435603943734
61.0	0.051716543903049444
62.0	0.017646680289946582
63.0	0.029348597001165426
64.0	0.041554451185148285
65.0	0.012382268632268633
66.0	0.05159152821949994
67.0	0.028053954754827966
68.0	0.014545836453570257
69.0	0.016867837972130106
70.0	0.031838742924398936
71.0	0.0528013837636929
72.0	0.019026235502647162
73.0	0.0
74.0	0.0
75.0	0.02534628396499499
76.0	0.034089616901083926
77.0	0.00696990562719463
78.0	0.0
79.0	0.0026925148088314485
80.0	0.008771929824561403
81.0	0.012106537530266344
82.0	0.02467332527664978
83.0	0.031255041207535646
84.0	0.0363575235901855
85.0	0.04550917698431662
86.0	0.0338968423934652
87.0	0.06446749766585563
88.0	0.06938078489569345
89.0	0.05968534426111018
90.0	0.02845729218104643
91.0	0.09157255875326303
92.0	0.10299063143344446
93.0	0.14649398350224965
94.0	0.1615214388386374
95.0	0.13118663896986613
96.0	0.12514633126095137
97.0	0.1260901656635152
98.0	0.12089390926321719
99.0	0.05880482410708257
