#Transcript position	Transcript coverage profile
0.0	0.40717618062184885
1.0	0.23793667728359827
2.0	0.13485619087761175
3.0	0.08672135429696741
4.0	0.14514507498953544
5.0	0.1424587575826245
6.0	0.11234051189687475
7.0	0.05284581111137397
8.0	0.02173345315916505
9.0	0.06793603126355781
10.0	0.0775112799907587
11.0	0.07048670422623705
12.0	0.039995624161859415
13.0	0.052042400375103375
14.0	0.06474878773491799
15.0	0.05486028536592507
16.0	0.06717007031521134
17.0	0.05732517306678999
18.0	0.07761649164244094
19.0	0.09956782540243474
20.0	0.059904902502442764
21.0	0.0471269102586855
22.0	0.04980381890874536
23.0	0.06962911091317107
24.0	0.03441707131585445
25.0	0.040400769336196435
26.0	0.02651835177710385
27.0	0.013985925618533405
28.0	0.05932855014050449
29.0	0.04331174149140008
30.0	0.020324601403021576
31.0	0.015083022477830239
32.0	0.01622874653610648
33.0	0.02749302370296009
34.0	0.04213869096236513
35.0	0.1045548298034531
36.0	0.07569715780011083
37.0	0.07774356387940157
38.0	0.03728072336166247
39.0	0.02527575005317617
40.0	0.03390545094739513
41.0	0.026604056266390487
42.0	0.046959422774716826
43.0	0.018530409635512602
44.0	0.02896931962007106
45.0	0.031692567757879556
46.0	0.07066522213894164
47.0	0.047084034523467586
48.0	0.022348361823159926
49.0	0.04733258013440112
50.0	0.04933221597353751
51.0	0.025560427266145908
52.0	0.0172982140908643
53.0	0.04108696364942797
54.0	0.0529587006021171
55.0	0.04349202775656076
56.0	0.020018475388885463
57.0	0.028923386164959188
58.0	0.04259076602676807
59.0	0.03529242958781549
60.0	0.046985990253984665
61.0	0.02752040317044681
62.0	0.03477984092282184
63.0	0.030847989162560565
64.0	0.026265978583567315
65.0	0.018129651474520152
66.0	0.022572612334139132
67.0	0.03820542088492464
68.0	0.030005459619495585
69.0	0.025449018112828844
70.0	0.03824563753016697
71.0	0.03316893002147786
72.0	0.029223282538739452
73.0	0.053083564468491676
74.0	0.053618780465083504
75.0	0.04244074490219934
76.0	0.029255833962044897
77.0	0.03490689733202168
78.0	0.03560872283755222
79.0	0.01622821375269731
80.0	0.009566746886680765
81.0	0.02732042315292301
82.0	0.028548230043789112
83.0	0.02487347162202009
84.0	0.032407371739665236
85.0	0.0853430607796718
86.0	0.0594622232412781
87.0	0.050007179750758475
88.0	0.06287849821374564
89.0	0.03293867631023302
90.0	0.0722400133753464
91.0	0.059086932621750035
92.0	0.07413316926458485
93.0	0.059586515624616594
94.0	0.05374689115588727
95.0	0.07959666622772793
96.0	0.08246634038750268
97.0	0.031069766845438024
98.0	0.022774650341667806
99.0	0.032061416082011046
